"File identification","State Postal Abbreviation","Summary Level","Geographic Component","Logical Record Number","US","Census Region","Census Division","State (Census Code)","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(Census)","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian TribalSubdivision (Census)","American Indian TribalSubdivision (FIPS)","Alaska Native RegionalCorporation (FIPS)","Metropolitan and MicropolitanStatistical Area","Combined Statistical Area","Metropolitan Statistical Area-Metropolitan Division","Metropolitan Area Central City","Metropolitan/MicropolitanIndicator Flag","New England City and Town Area","New England City and TownCombined Statistical Area","New England City and Town AreaDivision","Urban Area","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Public Use Microdata Area – 5%File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Qualifying Name","FIPS","Area (Land)","Area (Water)","Place (State FIPS + Place FIPS)","Urban Area Central Place","Voting District","ZIP Code Tabulation Area (3-digit)","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 1% File","Occupied Housing Units","Occupied Housing Units: No Vehicle Available","Occupied Housing Units: 1 Vehicle Available","Occupied Housing Units: 2 Vehicles Available","Occupied Housing Units: 3 Vehicles Available","Occupied Housing Units: 4 Vehicles Available","Occupied Housing Units: 5 or More Vehicles Available","Total","Total: Owner Occupied","Total: Owner Occupied: No Vehicle Available","Total: Owner Occupied: No Vehicle Available: Householder 15 To 34 Years","Total: Owner Occupied: No Vehicle Available: Householder 35 To 64 Years","Total: Owner Occupied: No Vehicle Available: Householder 65 Years And Over","Total:  1 Or More Vehicles Available","Total:  1 Or More Vehicles Available: Householder 15 To 34 Years","Total:  1 Or More Vehicles Available: Householder 35 To 64 Years","Total:  1 Or More Vehicles Available: Householder 65 Years And Over","Total: Renter Occupied","Total: Renter Occupied: No Vehicle Available","Total: Renter Occupied: No Vehicle Available: Householder 15 To 34 Years","Total: Renter Occupied: No Vehicle Available: Householder 35 To 64 Years","Total: Renter Occupied: No Vehicle Available: Householder 65 Years And Over","Total:  1 Or More Vehicles Available","Total:  1 Or More Vehicles Available: Householder 15 To 34 Years","Total:  1 Or More Vehicles Available: Householder 35 To 64 Years","Total:  1 Or More Vehicles Available: Householder 65 Years And Over","Std. Error: Total","Std. Error: Total: Owner Occupied","Std. Error: Total: Owner Occupied: No Vehicle Available","Std. Error: Total: Owner Occupied: No Vehicle Available: Householder 15 To 34 Years","Std. Error: Total: Owner Occupied: No Vehicle Available: Householder 35 To 64 Years","Std. Error: Total: Owner Occupied: No Vehicle Available: Householder 65 Years And Over","Std. Error: Total:  1 Or More Vehicles Available","Std. Error: Total:  1 Or More Vehicles Available: Householder 15 To 34 Years","Std. Error: Total:  1 Or More Vehicles Available: Householder 35 To 64 Years","Std. Error: Total:  1 Or More Vehicles Available: Householder 65 Years And Over","Std. Error: Total: Renter Occupied","Std. Error: Total: Renter Occupied: No Vehicle Available","Std. Error: Total: Renter Occupied: No Vehicle Available: Householder 15 To 34 Years","Std. Error: Total: Renter Occupied: No Vehicle Available: Householder 35 To 64 Years","Std. Error: Total: Renter Occupied: No Vehicle Available: Householder 65 Years And Over","Std. Error: Total:  1 Or More Vehicles Available","Std. Error: Total:  1 Or More Vehicles Available: Householder 15 To 34 Years","Std. Error: Total:  1 Or More Vehicles Available: Householder 35 To 64 Years","Std. Error: Total:  1 Or More Vehicles Available: Householder 65 Years And Over"
"ACSSF","ca","150","00","0021132",,,,,"06","037",,,"572202","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375722024","Block Group 4",,,"Block Group 4, Census Tract 5722.02, Los Angeles County, California","060375722024","679155","0",,,,,,,,293,0,130,144,19,0,0,293,43,0,0,0,0,43,0,43,0,250,0,0,0,0,250,21,223,6,68.48485,30.30303,7.878788,7.878788,7.878788,7.878788,30.30303,7.878788,30.30303,7.878788,72.72727,7.878788,7.878788,7.878788,7.878788,72.72727,16.36364,73.33334,6.060606
"ACSSF","ca","150","00","0021133",,,,,"06","037",,,"572301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375723011","Block Group 1",,,"Block Group 1, Census Tract 5723.01, Los Angeles County, California","060375723011","356293","0",,,,,,,,559,5,138,220,88,63,45,559,374,5,0,5,0,369,36,265,68,185,0,0,0,0,185,67,109,9,49.09091,43.63636,4.242424,7.878788,4.242424,7.878788,43.63636,20.60606,33.33333,20.60606,33.93939,7.878788,7.878788,7.878788,7.878788,33.93939,19.39394,30.30303,7.272727
"ACSSF","ca","150","00","0021134",,,,,"06","037",,,"572301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375723012","Block Group 2",,,"Block Group 2, Census Tract 5723.01, Los Angeles County, California","060375723012","462944","0",,,,,,,,358,22,91,147,51,47,0,358,121,13,2,4,7,108,12,96,0,237,9,5,4,0,228,60,135,33,56.36364,36.36364,8.484848,3.030303,3.636364,7.272727,35.75758,9.69697,34.54546,7.878788,44.24242,6.666667,4.848485,3.636364,7.878788,44.84848,20,41.21212,18.18182
"ACSSF","ca","150","00","0021135",,,,,"06","037",,,"572500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375725001","Block Group 1",,,"Block Group 1, Census Tract 5725, Los Angeles County, California","060375725001","221678","0",,,,,,,,919,438,330,91,24,36,0,919,13,0,0,0,0,13,0,13,0,906,438,0,131,307,468,21,289,158,144.8485,12.72727,7.878788,7.878788,7.878788,7.878788,12.72727,7.878788,12.72727,7.878788,144.2424,116.3636,7.878788,45.45454,106.0606,99.39394,12.72727,94.54546,38.78788
"ACSSF","ca","150","00","0021136",,,,,"06","037",,,"572500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375725002","Block Group 2",,,"Block Group 2, Census Tract 5725, Los Angeles County, California","060375725002","371027","0",,,,,,,,492,0,100,220,112,41,19,492,420,0,0,0,0,420,0,264,156,72,0,0,0,0,72,8,64,0,55.15152,53.93939,7.878788,7.878788,7.878788,7.878788,53.93939,7.878788,52.72727,52.72727,26.66667,7.878788,7.878788,7.878788,7.878788,26.66667,9.69697,26.06061,7.878788
"ACSSF","ca","150","00","0021137",,,,,"06","037",,,"572600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375726001","Block Group 1",,,"Block Group 1, Census Tract 5726, Los Angeles County, California","060375726001","375203","49301",,,,,,,,312,0,16,200,52,35,9,312,271,0,0,0,0,271,9,166,96,41,0,0,0,0,41,0,41,0,50.30303,51.51515,7.878788,7.878788,7.878788,7.878788,51.51515,8.484848,40.60606,36.36364,28.48485,7.878788,7.878788,7.878788,7.878788,28.48485,7.878788,28.48485,7.878788
"ACSSF","ca","150","00","0021138",,,,,"06","037",,,"572600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375726002","Block Group 2",,,"Block Group 2, Census Tract 5726, Los Angeles County, California","060375726002","324177","0",,,,,,,,335,38,78,57,54,28,80,335,264,38,0,0,38,226,0,180,46,71,0,0,0,0,71,0,16,55,49.09091,48.48485,33.93939,7.878788,7.878788,33.93939,43.63636,7.878788,42.42424,20.60606,26.06061,7.878788,7.878788,7.878788,7.878788,26.06061,7.878788,11.51515,26.06061
"ACSSF","ca","150","00","0021139",,,,,"06","037",,,"572600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375726003","Block Group 3",,,"Block Group 3, Census Tract 5726, Los Angeles County, California","060375726003","395356","0",,,,,,,,396,7,67,97,164,8,53,396,278,0,0,0,0,278,19,217,42,118,7,0,7,0,111,0,111,0,66.06061,66.66666,7.878788,7.878788,7.878788,7.878788,66.66666,13.33333,69.69697,22.42424,47.27273,6.666667,7.878788,6.666667,7.878788,46.66667,7.878788,46.66667,7.878788
"ACSSF","ca","150","00","0021140",,,,,"06","037",,,"572600","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375726004","Block Group 4",,,"Block Group 4, Census Tract 5726, Los Angeles County, California","060375726004","128606","0",,,,,,,,154,10,18,0,74,14,38,154,125,10,0,10,0,115,0,81,34,29,0,0,0,0,29,0,29,0,41.81818,34.54546,9.69697,7.878788,9.69697,7.878788,34.54546,7.878788,32.72727,16.9697,27.27273,7.878788,7.878788,7.878788,7.878788,27.27273,7.878788,27.27273,7.878788
"ACSSF","ca","150","00","0021141",,,,,"06","037",,,"572700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375727001","Block Group 1",,,"Block Group 1, Census Tract 5727, Los Angeles County, California","060375727001","273343","72083",,,,,,,,272,0,7,136,18,111,0,272,214,0,0,0,0,214,0,149,65,58,0,0,0,0,58,8,50,0,53.33333,53.33333,7.878788,7.878788,7.878788,7.878788,53.33333,7.878788,44.84848,34.54546,34.54546,7.878788,7.878788,7.878788,7.878788,34.54546,7.878788,33.93939,7.878788
"ACSSF","ca","150","00","0021142",,,,,"06","037",,,"572700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375727002","Block Group 2",,,"Block Group 2, Census Tract 5727, Los Angeles County, California","060375727002","243116","0",,,,,,,,470,38,75,252,48,39,18,470,336,0,0,0,0,336,37,184,115,134,38,0,26,12,96,34,54,8,63.63636,49.69697,7.878788,7.878788,7.878788,7.878788,49.69697,29.09091,43.63636,36.9697,46.06061,26.06061,7.878788,24.24242,10.90909,40.60606,22.42424,34.54546,7.878788
"ACSSF","ca","150","00","0021143",,,,,"06","037",,,"572700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375727003","Block Group 3",,,"Block Group 3, Census Tract 5727, Los Angeles County, California","060375727003","242877","0",,,,,,,,316,42,70,93,18,66,27,316,235,24,0,13,11,211,12,135,64,81,18,0,18,0,63,0,63,0,56.9697,44.84848,16.9697,7.878788,11.51515,12.12121,48.48485,9.69697,40.60606,32.72727,53.93939,18.18182,7.878788,18.18182,7.878788,49.09091,7.878788,49.09091,7.878788
"ACSSF","ca","150","00","0021144",,,,,"06","037",,,"572700","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375727004","Block Group 4",,,"Block Group 4, Census Tract 5727, Los Angeles County, California","060375727004","242980","0",,,,,,,,306,13,61,73,119,33,7,306,185,13,0,13,0,172,18,116,38,121,0,0,0,0,121,43,51,27,52.72727,48.48485,12.72727,7.878788,12.72727,7.878788,48.48485,12.72727,50.30303,18.18182,38.18182,7.878788,7.878788,7.878788,7.878788,38.18182,32.12121,27.27273,16.36364
"ACSSF","ca","150","00","0021145",,,,,"06","037",,,"573002","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375730021","Block Group 1",,,"Block Group 1, Census Tract 5730.02, Los Angeles County, California","060375730021","162057","0",,,,,,,,512,48,206,185,49,24,0,512,42,0,0,0,0,42,8,34,0,470,48,0,34,14,422,243,170,9,70.30303,22.42424,7.878788,7.878788,7.878788,7.878788,22.42424,7.878788,20.60606,7.878788,73.33334,26.06061,7.878788,21.81818,13.33333,70.30303,58.78788,50.90909,8.484848
"ACSSF","ca","150","00","0021146",,,,,"06","037",,,"573002","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375730022","Block Group 2",,,"Block Group 2, Census Tract 5730.02, Los Angeles County, California","060375730022","162448","0",,,,,,,,561,147,238,54,79,43,0,561,26,0,0,0,0,26,0,8,18,535,147,15,71,61,388,179,182,27,69.09091,18.78788,7.878788,7.878788,7.878788,7.878788,18.78788,7.878788,7.878788,16.9697,68.48485,41.21212,14.54545,30.90909,36.9697,77.57576,61.21212,58.78788,23.0303
"ACSSF","ca","150","00","0021147",,,,,"06","037",,,"573003","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375730031","Block Group 1",,,"Block Group 1, Census Tract 5730.03, Los Angeles County, California","060375730031","401152","46959",,,,,,,,611,33,177,205,133,42,21,611,369,18,0,3,15,351,46,234,71,242,15,0,15,0,227,73,140,14,36.36364,35.75758,11.51515,7.878788,2.424242,10.90909,36.9697,18.78788,34.54546,17.57576,33.93939,14.54545,7.878788,14.54545,7.878788,32.72727,20.60606,27.27273,7.272727
"ACSSF","ca","150","00","0021148",,,,,"06","037",,,"573004","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375730041","Block Group 1",,,"Block Group 1, Census Tract 5730.04, Los Angeles County, California","060375730041","102408","0",,,,,,,,522,41,255,129,73,24,0,522,49,0,0,0,0,49,0,49,0,473,41,0,41,0,432,235,186,11,80.60606,16.9697,7.878788,7.878788,7.878788,7.878788,16.9697,7.878788,16.9697,7.878788,78.18182,24.84848,7.878788,24.84848,7.878788,77.57576,65.45454,55.75758,9.090909
"ACSSF","ca","150","00","0021149",,,,,"06","037",,,"573004","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375730042","Block Group 2",,,"Block Group 2, Census Tract 5730.04, Los Angeles County, California","060375730042","102544","0",,,,,,,,386,104,118,129,35,0,0,386,56,0,0,0,0,56,0,32,24,330,104,38,57,9,226,32,194,0,100,32.12121,7.878788,7.878788,7.878788,7.878788,32.12121,7.878788,21.21212,26.06061,102.4242,46.66667,38.18182,29.09091,7.878788,93.93939,20.60606,93.93939,7.878788
"ACSSF","ca","150","00","0021150",,,,,"06","037",,,"573004","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375730043","Block Group 3",,,"Block Group 3, Census Tract 5730.04, Los Angeles County, California","060375730043","102928","0",,,,,,,,390,24,241,86,25,5,9,390,61,0,0,0,0,61,20,36,5,329,24,0,13,11,305,87,181,37,66.66666,25.45455,7.878788,7.878788,7.878788,7.878788,25.45455,16.9697,23.0303,5.454545,69.69697,18.18182,7.878788,13.93939,10.90909,70.90909,38.18182,65.45454,22.42424
"ACSSF","ca","150","00","0021151",,,,,"06","037",,,"573004","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375730044","Block Group 4",,,"Block Group 4, Census Tract 5730.04, Los Angeles County, California","060375730044","103033","0",,,,,,,,338,97,155,73,0,0,13,338,25,0,0,0,0,25,0,25,0,313,97,33,64,0,216,84,122,10,57.57576,12.72727,7.878788,7.878788,7.878788,7.878788,12.72727,7.878788,12.72727,7.878788,57.57576,38.78788,24.24242,29.09091,7.878788,53.93939,29.69697,49.09091,9.69697
"ACSSF","ca","150","00","0021152",,,,,"06","037",,,"573101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375731011","Block Group 1",,,"Block Group 1, Census Tract 5731.01, Los Angeles County, California","060375731011","203267","0",,,,,,,,647,107,135,311,78,16,0,647,144,0,0,0,0,144,13,61,70,503,107,43,59,5,396,190,188,18,126.6667,47.27273,7.878788,7.878788,7.878788,7.878788,47.27273,10.90909,30.90909,41.21212,120,52.12121,40.60606,35.15152,6.060606,130.303,89.69697,100.6061,15.75758
"ACSSF","ca","150","00","0021153",,,,,"06","037",,,"573101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375731012","Block Group 2",,,"Block Group 2, Census Tract 5731.01, Los Angeles County, California","060375731012","121253","0",,,,,,,,384,80,128,84,69,23,0,384,97,0,0,0,0,97,0,73,24,287,80,0,54,26,207,87,55,65,80.60606,41.21212,7.878788,7.878788,7.878788,7.878788,41.21212,7.878788,34.54546,23.63636,86.66666,52.72727,7.878788,46.66667,24.24242,75.15151,72.72727,23.0303,33.33333
"ACSSF","ca","150","00","0021154",,,,,"06","037",,,"573101","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375731013","Block Group 3",,,"Block Group 3, Census Tract 5731.01, Los Angeles County, California","060375731013","202236","0",,,,,,,,371,43,146,144,17,21,0,371,112,0,0,0,0,112,0,112,0,259,43,12,31,0,216,33,145,38,75.75758,45.45454,7.878788,7.878788,7.878788,7.878788,45.45454,7.878788,45.45454,7.878788,67.87878,30.90909,13.33333,29.69697,7.878788,64.24242,24.84848,55.75758,29.09091
"ACSSF","ca","150","00","0021155",,,,,"06","037",,,"573102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375731021","Block Group 1",,,"Block Group 1, Census Tract 5731.02, Los Angeles County, California","060375731021","324270","0",,,,,,,,725,48,317,312,29,0,19,725,292,18,0,18,0,274,50,171,53,433,30,30,0,0,403,188,172,43,69.09091,67.27273,17.57576,7.878788,17.57576,7.878788,64.84849,35.15152,58.78788,33.33333,67.87878,30.90909,30.90909,7.878788,7.878788,66.66666,60.60606,64.24242,29.69697
"ACSSF","ca","150","00","0021156",,,,,"06","037",,,"573102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375731022","Block Group 2",,,"Block Group 2, Census Tract 5731.02, Los Angeles County, California","060375731022","289278","52679",,,,,,,,286,0,16,55,215,0,0,286,229,0,0,0,0,229,0,166,63,57,0,0,0,0,57,38,19,0,50.90909,50.30303,7.878788,7.878788,7.878788,7.878788,50.30303,7.878788,62.42424,28.48485,38.78788,7.878788,7.878788,7.878788,7.878788,38.78788,32.72727,23.0303,7.878788
"ACSSF","ca","150","00","0021157",,,,,"06","037",,,"573201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375732011","Block Group 1",,,"Block Group 1, Census Tract 5732.01, Los Angeles County, California","060375732011","275472","0",,,,,,,,569,30,139,278,56,58,8,569,199,0,0,0,0,199,7,159,33,370,30,0,30,0,340,107,233,0,75.15151,61.81818,7.878788,7.878788,7.878788,7.878788,61.81818,7.272727,59.39394,17.57576,60,21.81818,7.878788,21.81818,7.878788,58.18182,36.9697,55.75758,7.878788
"ACSSF","ca","150","00","0021158",,,,,"06","037",,,"573201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375732012","Block Group 2",,,"Block Group 2, Census Tract 5732.01, Los Angeles County, California","060375732012","325924","0",,,,,,,,660,109,255,162,99,35,0,660,153,11,11,0,0,142,13,92,37,507,98,29,39,30,409,80,242,87,66.06061,39.39394,9.69697,9.69697,7.878788,7.878788,38.78788,12.12121,29.09091,20.60606,67.27273,38.78788,16.36364,22.42424,22.42424,65.45454,35.75758,49.69697,31.51515
"ACSSF","ca","150","00","0021159",,,,,"06","037",,,"573202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375732021","Block Group 1",,,"Block Group 1, Census Tract 5732.02, Los Angeles County, California","060375732021","162237","0",,,,,,,,501,41,110,129,179,42,0,501,129,0,0,0,0,129,0,69,60,372,41,0,41,0,331,96,233,2,101.2121,47.27273,7.878788,7.878788,7.878788,7.878788,47.27273,7.878788,38.78788,30.30303,100.6061,29.09091,7.878788,29.09091,7.878788,100.6061,43.0303,99.39394,1.818182
"ACSSF","ca","150","00","0021160",,,,,"06","037",,,"573202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375732022","Block Group 2",,,"Block Group 2, Census Tract 5732.02, Los Angeles County, California","060375732022","243674","0",,,,,,,,695,97,250,271,10,45,22,695,321,0,0,0,0,321,30,143,148,374,97,15,33,49,277,64,198,15,107.2727,92.12122,7.878788,7.878788,7.878788,7.878788,92.12122,16.9697,51.51515,81.81818,53.33333,36.9697,13.33333,23.0303,32.72727,46.66667,38.18182,45.45454,15.75758
"ACSSF","ca","150","00","0021161",,,,,"06","037",,,"573202","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375732023","Block Group 3",,,"Block Group 3, Census Tract 5732.02, Los Angeles County, California","060375732023","243128","0",,,,,,,,491,8,211,86,181,5,0,491,231,0,0,0,0,231,15,165,51,260,8,0,8,0,252,98,93,61,67.87878,58.18182,7.878788,7.878788,7.878788,7.878788,58.18182,13.93939,44.84848,27.87879,56.36364,6.060606,7.878788,6.060606,7.878788,55.15152,43.63636,36.36364,33.33333
"ACSSF","ca","150","00","0021162",,,,,"06","037",,,"573300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375733001","Block Group 1",,,"Block Group 1, Census Tract 5733, Los Angeles County, California","060375733001","304272","0",,,,,,,,817,62,226,336,102,91,0,817,267,22,0,0,22,245,14,193,38,550,40,4,36,0,510,141,317,52,64.84849,52.72727,21.21212,7.878788,7.878788,21.21212,48.48485,12.72727,43.63636,23.63636,64.84849,20,5.454545,19.39394,7.878788,66.06061,39.39394,69.09091,28.48485
"ACSSF","ca","150","00","0021163",,,,,"06","037",,,"573300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375733002","Block Group 2",,,"Block Group 2, Census Tract 5733, Los Angeles County, California","060375733002","481326","0",,,,,,,,255,32,85,84,54,0,0,255,71,0,0,0,0,71,0,45,26,184,32,0,5,27,152,13,132,7,48.48485,24.84848,7.878788,7.878788,7.878788,7.878788,24.84848,7.878788,21.21212,17.57576,50.90909,27.27273,7.878788,9.090909,26.06061,46.66667,12.72727,43.63636,10.30303
"ACSSF","ca","150","00","0021164",,,,,"06","037",,,"573401","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375734011","Block Group 1",,,"Block Group 1, Census Tract 5734.01, Los Angeles County, California","060375734011","1035868","4445",,,,,,,,546,28,180,246,71,11,10,546,167,5,0,0,5,162,11,96,55,379,23,7,0,16,356,115,211,30,58.18182,29.09091,4.848485,7.878788,7.878788,4.848485,28.48485,7.878788,20.60606,14.54545,50.30303,14.54545,6.060606,7.878788,13.33333,49.09091,35.75758,44.84848,15.15152
"ACSSF","ca","150","00","0021165",,,,,"06","037",,,"573402","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375734021","Block Group 1",,,"Block Group 1, Census Tract 5734.02, Los Angeles County, California","060375734021","1217999","0",,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788
"ACSSF","ca","150","00","0021166",,,,,"06","037",,,"573402","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375734022","Block Group 2",,,"Block Group 2, Census Tract 5734.02, Los Angeles County, California","060375734022","516131","0",,,,,,,,617,56,82,348,27,104,0,617,81,0,0,0,0,81,0,54,27,536,56,0,56,0,480,307,155,18,115.1515,30.30303,7.878788,7.878788,7.878788,7.878788,30.30303,7.878788,28.48485,28.48485,120.6061,40.60606,7.878788,40.60606,7.878788,129.697,131.5152,67.87878,17.57576
"ACSSF","ca","150","00","0021167",,,,,"06","037",,,"573402","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375734023","Block Group 3",,,"Block Group 3, Census Tract 5734.02, Los Angeles County, California","060375734023","677142","0",,,,,,,,447,52,270,108,10,7,0,447,201,0,0,0,0,201,12,123,66,246,52,0,52,0,194,136,58,0,109.0909,69.69697,7.878788,7.878788,7.878788,7.878788,69.69697,10.30303,50.30303,47.27273,76.36364,50.90909,7.878788,50.90909,7.878788,63.63636,66.06061,32.12121,7.878788
"ACSSF","ca","150","00","0021168",,,,,"06","037",,,"573402","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375734024","Block Group 4",,,"Block Group 4, Census Tract 5734.02, Los Angeles County, California","060375734024","269748","0",,,,,,,,683,19,404,150,34,76,0,683,244,0,0,0,0,244,0,177,67,439,19,0,0,19,420,42,346,32,105.4545,70.30303,7.878788,7.878788,7.878788,7.878788,70.30303,7.878788,58.78788,61.21212,104.8485,19.39394,7.878788,7.878788,19.39394,106.0606,27.27273,102.4242,24.24242
"ACSSF","ca","150","00","0021169",,,,,"06","037",,,"573402","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375734025","Block Group 5",,,"Block Group 5, Census Tract 5734.02, Los Angeles County, California","060375734025","282432","0",,,,,,,,870,60,237,439,78,25,31,870,471,0,0,0,0,471,26,272,173,399,60,0,12,48,339,112,210,17,145.4545,102.4242,7.878788,7.878788,7.878788,7.878788,102.4242,18.78788,82.42424,61.21212,100,45.45454,7.878788,12.12121,44.84848,90.90909,45.45454,80,19.39394
"ACSSF","ca","150","00","0021170",,,,,"06","037",,,"573403","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375734031","Block Group 1",,,"Block Group 1, Census Tract 5734.03, Los Angeles County, California","060375734031","981919","0",,,,,,,,579,0,137,335,53,41,13,579,517,0,0,0,0,517,54,345,118,62,0,0,0,0,62,23,39,0,70.30303,70.90909,7.878788,7.878788,7.878788,7.878788,70.90909,27.87879,66.66666,35.75758,26.06061,7.878788,7.878788,7.878788,7.878788,26.06061,16.36364,20.60606,7.878788
"ACSSF","ca","150","00","0021171",,,,,"06","037",,,"573403","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375734032","Block Group 2",,,"Block Group 2, Census Tract 5734.03, Los Angeles County, California","060375734032","682844","0",,,,,,,,838,8,406,265,135,15,9,838,551,8,0,8,0,543,51,377,115,287,0,0,0,0,287,111,129,47,120,92.72727,7.272727,7.878788,7.272727,7.878788,92.12122,27.87879,77.57576,39.39394,76.9697,7.878788,7.878788,7.878788,7.878788,76.9697,51.51515,55.15152,29.69697
"ACSSF","ca","150","00","0021172",,,,,"06","037",,,"573601","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375736011","Block Group 1",,,"Block Group 1, Census Tract 5736.01, Los Angeles County, California","060375736011","646160","1760",,,,,,,,608,0,97,134,168,72,137,608,598,0,0,0,0,598,69,221,308,10,0,0,0,0,10,0,10,0,115.1515,113.9394,7.878788,7.878788,7.878788,7.878788,113.9394,44.84848,64.24242,101.2121,12.72727,7.878788,7.878788,7.878788,7.878788,12.72727,7.878788,12.72727,7.878788
"ACSSF","ca","150","00","0021173",,,,,"06","037",,,"573601","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375736012","Block Group 2",,,"Block Group 2, Census Tract 5736.01, Los Angeles County, California","060375736012","253306","0",,,,,,,,368,0,24,193,138,0,13,368,264,0,0,0,0,264,12,155,97,104,0,0,0,0,104,33,71,0,70.30303,69.09091,7.878788,7.878788,7.878788,7.878788,69.09091,11.51515,63.63636,46.66667,46.66667,7.878788,7.878788,7.878788,7.878788,46.66667,29.09091,40,7.878788
"ACSSF","ca","150","00","0021174",,,,,"06","037",,,"573601","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375736013","Block Group 3",,,"Block Group 3, Census Tract 5736.01, Los Angeles County, California","060375736013","304950","0",,,,,,,,165,0,29,127,9,0,0,165,165,0,0,0,0,165,3,93,69,0,0,0,0,0,0,0,0,0,41.81818,41.81818,7.878788,7.878788,7.878788,7.878788,41.81818,9.090909,30.90909,35.15152,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788
"ACSSF","ca","150","00","0021175",,,,,"06","037",,,"573601","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060375736014","Block Group 4",,,"Block Group 4, Census Tract 5736.01, Los Angeles County, California","060375736014","668048","0",,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788
